dataset,setting,partition,source_split,source_row
KIBA,cold_drug,train,source_train,48424
KIBA,cold_drug,train,source_train,48474
KIBA,cold_drug,train,source_train,48514
KIBA,cold_drug,train,source_train,48512
KIBA,cold_drug,train,source_train,48517
KIBA,cold_drug,train,source_train,48516
KIBA,cold_drug,train,source_train,48518
KIBA,cold_drug,train,source_train,48523
KIBA,cold_drug,train,source_train,48524
KIBA,cold_drug,train,source_train,48525
KIBA,cold_drug,train,source_train,48527
KIBA,cold_drug,train,source_train,48526
KIBA,cold_drug,train,source_train,48539
KIBA,cold_drug,train,source_train,48541
KIBA,cold_drug,train,source_train,48543
KIBA,cold_drug,train,source_train,48542
KIBA,cold_drug,train,source_train,48545
KIBA,cold_drug,train,source_train,48547
KIBA,cold_drug,train,source_train,48546
KIBA,cold_drug,train,source_train,48548
KIBA,cold_drug,train,source_train,48549
KIBA,cold_drug,train,source_train,48544
KIBA,cold_drug,train,source_train,48554
KIBA,cold_drug,train,source_train,48556
KIBA,cold_drug,train,source_train,48559
KIBA,cold_drug,train,source_train,48560
KIBA,cold_drug,train,source_train,48561
KIBA,cold_drug,train,source_train,48564
KIBA,cold_drug,train,source_train,48557
KIBA,cold_drug,train,source_train,48558
KIBA,cold_drug,train,source_train,48569
KIBA,cold_drug,train,source_train,48573
KIBA,cold_drug,train,source_train,48571
KIBA,cold_drug,train,source_train,48574
KIBA,cold_drug,train,source_train,48575
KIBA,cold_drug,train,source_train,48576
KIBA,cold_drug,train,source_train,48551
KIBA,cold_drug,train,source_train,48565
KIBA,cold_drug,train,source_train,48566
KIBA,cold_drug,train,source_train,48578
KIBA,cold_drug,train,source_train,48580
KIBA,cold_drug,train,source_train,48581
KIBA,cold_drug,train,source_train,48583
KIBA,cold_drug,train,source_train,48585
KIBA,cold_drug,train,source_train,48584
KIBA,cold_drug,train,source_train,48586
KIBA,cold_drug,train,source_train,48589
KIBA,cold_drug,train,source_train,48587
KIBA,cold_drug,train,source_train,48588
KIBA,cold_drug,train,source_train,48591
KIBA,cold_drug,train,source_train,48592
KIBA,cold_drug,train,source_train,48594
KIBA,cold_drug,train,source_train,48595
KIBA,cold_drug,train,source_train,48593
KIBA,cold_drug,train,source_train,48598
KIBA,cold_drug,train,source_train,48604
KIBA,cold_drug,train,source_train,48610
KIBA,cold_drug,train,source_train,48605
KIBA,cold_drug,train,source_train,48606
KIBA,cold_drug,train,source_train,48607
KIBA,cold_drug,train,source_train,48608
KIBA,cold_drug,train,source_train,48611
KIBA,cold_drug,train,source_train,48614
KIBA,cold_drug,train,source_train,48612
KIBA,cold_drug,train,source_train,48613
KIBA,cold_drug,train,source_train,48616
KIBA,cold_drug,train,source_train,48618
KIBA,cold_drug,train,source_train,48619
KIBA,cold_drug,train,source_train,48623
KIBA,cold_drug,train,source_train,48617
KIBA,cold_drug,train,source_train,48622
KIBA,cold_drug,train,source_train,48620
KIBA,cold_drug,train,source_train,48643
KIBA,cold_drug,train,source_train,48644
KIBA,cold_drug,train,source_train,48637
KIBA,cold_drug,train,source_train,48636
KIBA,cold_drug,train,source_train,48638
KIBA,cold_drug,train,source_train,48639
KIBA,cold_drug,train,source_train,48641
KIBA,cold_drug,train,source_train,48645
KIBA,cold_drug,train,source_train,48647
KIBA,cold_drug,train,source_train,48635
KIBA,cold_drug,train,source_train,48626
KIBA,cold_drug,train,source_train,48627
KIBA,cold_drug,train,source_train,48628
KIBA,cold_drug,train,source_train,48630
KIBA,cold_drug,train,source_train,48633
KIBA,cold_drug,train,source_train,48634
KIBA,cold_drug,train,source_train,48651
KIBA,cold_drug,train,source_train,48650
KIBA,cold_drug,train,source_train,48652
KIBA,cold_drug,train,source_train,48530
KIBA,cold_drug,train,source_train,48529
KIBA,cold_drug,train,source_train,48528
KIBA,cold_drug,train,source_train,48535
KIBA,cold_drug,train,source_train,48534
KIBA,cold_drug,train,source_train,48533
KIBA,cold_drug,train,source_train,48532
KIBA,cold_drug,train,source_train,48531
KIBA,cold_drug,train,source_train,48537
KIBA,cold_drug,train,source_train,48538
KIBA,cold_drug,train,source_train,48603
KIBA,cold_drug,train,source_train,48600
KIBA,cold_drug,train,source_train,48597
KIBA,cold_drug,train,source_train,48596
KIBA,cold_drug,train,source_train,48601
KIBA,cold_drug,train,source_train,48602
KIBA,cold_drug,train,source_train,48701
KIBA,cold_drug,train,source_train,48680
KIBA,cold_drug,train,source_train,48655
KIBA,cold_drug,train,source_train,48656
KIBA,cold_drug,train,source_train,48653
KIBA,cold_drug,train,source_train,48663
KIBA,cold_drug,train,source_train,48664
KIBA,cold_drug,train,source_train,48666
KIBA,cold_drug,train,source_train,48667
KIBA,cold_drug,train,source_train,48059
KIBA,cold_drug,train,source_train,48669
KIBA,cold_drug,train,source_train,48672
KIBA,cold_drug,train,source_train,48673
KIBA,cold_drug,train,source_train,48036
KIBA,cold_drug,train,source_train,48675
KIBA,cold_drug,train,source_train,48027
KIBA,cold_drug,train,source_train,48676
KIBA,cold_drug,train,source_train,48677
KIBA,cold_drug,train,source_train,48658
KIBA,cold_drug,train,source_train,48657
KIBA,cold_drug,train,source_train,48661
KIBA,cold_drug,train,source_train,48722
KIBA,cold_drug,train,source_train,48037
KIBA,cold_drug,train,source_train,48687
KIBA,cold_drug,train,source_train,48679
KIBA,cold_drug,train,source_train,48727
KIBA,cold_drug,train,source_train,48728
KIBA,cold_drug,train,source_train,48734
KIBA,cold_drug,train,source_train,48736
KIBA,cold_drug,train,source_train,48733
KIBA,cold_drug,train,source_train,48740
KIBA,cold_drug,train,source_train,48758
KIBA,cold_drug,train,source_train,48759
KIBA,cold_drug,train,source_train,48764
KIBA,cold_drug,train,source_train,48760
KIBA,cold_drug,train,source_train,48757
KIBA,cold_drug,train,source_train,48756
KIBA,cold_drug,train,source_train,48741
KIBA,cold_drug,train,source_train,48750
KIBA,cold_drug,train,source_train,48751
KIBA,cold_drug,train,source_train,48744
KIBA,cold_drug,train,source_train,48745
KIBA,cold_drug,train,source_train,48754
KIBA,cold_drug,train,source_train,48747
KIBA,cold_drug,train,source_train,48755
KIBA,cold_drug,train,source_train,48702
KIBA,cold_drug,train,source_train,48017
KIBA,cold_drug,train,source_train,48449
KIBA,cold_drug,train,source_train,48773
KIBA,cold_drug,train,source_train,48438
KIBA,cold_drug,train,source_train,48487
KIBA,cold_drug,train,source_train,48277
KIBA,cold_drug,train,source_train,48771
KIBA,cold_drug,train,source_train,48767
KIBA,cold_drug,train,source_train,48768
KIBA,cold_drug,train,source_train,48769
KIBA,cold_drug,train,source_train,48253
KIBA,cold_drug,train,source_train,48226
KIBA,cold_drug,train,source_train,48772
KIBA,cold_drug,train,source_train,48227
KIBA,cold_drug,train,source_train,48404
KIBA,cold_drug,train,source_train,47996
KIBA,cold_drug,train,source_train,48780
KIBA,cold_drug,train,source_train,48776
KIBA,cold_drug,train,source_train,48515
KIBA,cold_drug,train,source_train,48292
KIBA,cold_drug,train,source_train,48065
KIBA,cold_drug,train,source_train,48271
KIBA,cold_drug,train,source_train,48777
KIBA,cold_drug,train,source_train,48778
KIBA,cold_drug,train,source_train,48228
KIBA,cold_drug,train,source_train,48229
KIBA,cold_drug,train,source_train,48785
KIBA,cold_drug,train,source_train,48786
KIBA,cold_drug,train,source_train,48787
KIBA,cold_drug,train,source_train,48232
KIBA,cold_drug,train,source_train,48782
KIBA,cold_drug,train,source_train,48783
KIBA,cold_drug,train,source_train,48749
KIBA,cold_drug,train,source_train,48748
KIBA,cold_drug,train,source_train,48094
KIBA,cold_drug,train,source_train,48862
KIBA,cold_drug,train,source_train,48432
KIBA,cold_drug,train,source_train,48863
KIBA,cold_drug,train,source_train,48900
KIBA,cold_drug,train,source_train,48901
KIBA,cold_drug,train,source_train,48493
KIBA,cold_drug,train,source_train,48009
KIBA,cold_drug,train,source_train,48681
KIBA,cold_drug,train,source_train,48688
KIBA,cold_drug,train,source_train,48015
KIBA,cold_drug,train,source_train,48684
KIBA,cold_drug,train,source_train,48762
KIBA,cold_drug,train,source_train,48905
KIBA,cold_drug,train,source_train,48906
KIBA,cold_drug,train,source_train,48103
KIBA,cold_drug,train,source_train,48907
KIBA,cold_drug,train,source_train,47985
KIBA,cold_drug,train,source_train,48073
KIBA,cold_drug,train,source_train,48264
KIBA,cold_drug,train,source_train,48859
KIBA,cold_drug,train,source_train,48007
KIBA,cold_drug,train,source_train,48835
KIBA,cold_drug,train,source_train,48836
KIBA,cold_drug,train,source_train,48837
KIBA,cold_drug,train,source_train,48838
KIBA,cold_drug,train,source_train,48839
KIBA,cold_drug,train,source_train,48706
KIBA,cold_drug,train,source_train,48111
KIBA,cold_drug,train,source_train,48113
KIBA,cold_drug,train,source_train,48115
KIBA,cold_drug,train,source_train,47998
KIBA,cold_drug,train,source_train,48120
KIBA,cold_drug,train,source_train,48790
KIBA,cold_drug,train,source_train,48363
KIBA,cold_drug,train,source_train,48855
KIBA,cold_drug,train,source_train,48717
KIBA,cold_drug,train,source_train,48051
KIBA,cold_drug,train,source_train,48856
KIBA,cold_drug,train,source_train,48843
KIBA,cold_drug,train,source_train,48841
KIBA,cold_drug,train,source_train,48791
KIBA,cold_drug,train,source_train,48792
KIBA,cold_drug,train,source_train,48118
KIBA,cold_drug,train,source_train,48742
KIBA,cold_drug,train,source_train,48860
KIBA,cold_drug,train,source_train,48788
KIBA,cold_drug,train,source_train,48861
KIBA,cold_drug,train,source_train,48431
KIBA,cold_drug,train,source_train,48362
KIBA,cold_drug,train,source_train,48240
KIBA,cold_drug,train,source_train,48349
KIBA,cold_drug,train,source_train,48380
KIBA,cold_drug,train,source_train,48854
KIBA,cold_drug,train,source_train,48221
KIBA,cold_drug,train,source_train,48287
KIBA,cold_drug,train,source_train,48422
KIBA,cold_drug,train,source_train,48509
KIBA,cold_drug,train,source_train,48508
KIBA,cold_drug,train,source_train,48511
KIBA,cold_drug,train,source_train,48510
KIBA,cold_drug,train,source_train,48181
KIBA,cold_drug,train,source_train,48185
KIBA,cold_drug,train,source_train,48735
KIBA,cold_drug,train,source_train,48817
KIBA,cold_drug,train,source_train,48818
KIBA,cold_drug,train,source_train,48689
KIBA,cold_drug,train,source_train,48691
KIBA,cold_drug,train,source_train,48286
KIBA,cold_drug,train,source_train,48665
KIBA,cold_drug,train,source_train,48820
KIBA,cold_drug,train,source_train,48819
KIBA,cold_drug,train,source_train,48420
KIBA,cold_drug,train,source_train,48242
KIBA,cold_drug,train,source_train,48868
KIBA,cold_drug,train,source_train,48822
KIBA,cold_drug,train,source_train,48821
KIBA,cold_drug,train,source_train,48810
KIBA,cold_drug,train,source_train,48812
KIBA,cold_drug,train,source_train,48813
KIBA,cold_drug,train,source_train,48832
KIBA,cold_drug,train,source_train,48815
KIBA,cold_drug,train,source_train,48091
KIBA,cold_drug,train,source_train,48011
KIBA,cold_drug,train,source_train,48668
KIBA,cold_drug,train,source_train,48682
KIBA,cold_drug,train,source_train,48175
KIBA,cold_drug,train,source_train,48732
KIBA,cold_drug,train,source_train,48174
KIBA,cold_drug,train,source_train,48730
KIBA,cold_drug,train,source_train,48685
KIBA,cold_drug,train,source_train,48686
KIBA,cold_drug,train,source_train,48014
KIBA,cold_drug,train,source_train,48823
KIBA,cold_drug,train,source_train,48899
KIBA,cold_drug,train,source_train,48824
KIBA,cold_drug,train,source_train,48825
KIBA,cold_drug,train,source_train,48654
KIBA,cold_drug,train,source_train,48829
KIBA,cold_drug,train,source_train,48830
KIBA,cold_drug,train,source_train,48739
KIBA,cold_drug,train,source_train,48831
KIBA,cold_drug,train,source_train,48016
KIBA,cold_drug,train,source_train,48053
KIBA,cold_drug,train,source_train,48799
KIBA,cold_drug,train,source_train,48798
KIBA,cold_drug,train,source_train,48846
KIBA,cold_drug,train,source_train,48847
KIBA,cold_drug,train,source_train,48296
KIBA,cold_drug,train,source_train,48849
KIBA,cold_drug,train,source_train,48848
KIBA,cold_drug,train,source_train,48877
KIBA,cold_drug,train,source_train,48041
KIBA,cold_drug,train,source_train,48165
KIBA,cold_drug,train,source_train,48116
KIBA,cold_drug,train,source_train,48801
KIBA,cold_drug,train,source_train,48802
KIBA,cold_drug,train,source_train,48804
KIBA,cold_drug,train,source_train,48216
KIBA,cold_drug,train,source_train,48217
KIBA,cold_drug,train,source_train,48882
KIBA,cold_drug,train,source_train,48794
KIBA,cold_drug,train,source_train,48793
KIBA,cold_drug,train,source_train,48874
KIBA,cold_drug,train,source_train,48875
KIBA,cold_drug,train,source_train,48850
KIBA,cold_drug,train,source_train,48805
KIBA,cold_drug,train,source_train,48806
KIBA,cold_drug,train,source_train,48807
KIBA,cold_drug,train,source_train,48671
KIBA,cold_drug,train,source_train,48879
KIBA,cold_drug,train,source_train,48878
KIBA,cold_drug,train,source_train,48880
KIBA,cold_drug,train,source_train,48881
KIBA,cold_drug,train,source_train,48274
KIBA,cold_drug,train,source_train,48235
KIBA,cold_drug,train,source_train,48746
KIBA,cold_drug,train,source_train,48883
KIBA,cold_drug,train,source_train,48808
KIBA,cold_drug,train,source_train,48884
KIBA,cold_drug,train,source_train,48885
KIBA,cold_drug,train,source_train,48020
KIBA,cold_drug,train,source_train,48851
KIBA,cold_drug,train,source_train,48852
KIBA,cold_drug,train,source_train,48867
KIBA,cold_drug,train,source_train,48872
KIBA,cold_drug,train,source_train,48871
KIBA,cold_drug,train,source_train,48870
KIBA,cold_drug,train,source_train,48243
KIBA,cold_drug,train,source_train,48869
KIBA,cold_drug,train,source_train,48865
KIBA,cold_drug,train,source_train,48866
KIBA,cold_drug,train,source_train,48864
KIBA,cold_drug,train,source_train,48714
KIBA,cold_drug,train,source_train,48715
KIBA,cold_drug,train,source_train,48304
KIBA,cold_drug,train,source_train,48128
KIBA,cold_drug,train,source_train,48203
KIBA,cold_drug,train,source_train,48317
KIBA,cold_drug,train,source_train,48288
KIBA,cold_drug,train,source_train,48197
KIBA,cold_drug,train,source_train,48198
KIBA,cold_drug,train,source_train,48196
KIBA,cold_drug,train,source_train,48312
KIBA,cold_drug,train,source_train,48195
KIBA,cold_drug,train,source_train,48199
KIBA,cold_drug,train,source_train,48201
KIBA,cold_drug,train,source_train,48202
KIBA,cold_drug,train,source_train,48319
KIBA,cold_drug,train,source_train,48886
KIBA,cold_drug,train,source_train,48887
KIBA,cold_drug,train,source_train,48888
KIBA,cold_drug,train,source_train,48891
KIBA,cold_drug,train,source_train,48892
KIBA,cold_drug,train,source_train,48789
KIBA,cold_drug,train,source_train,48893
KIBA,cold_drug,train,source_train,48894
KIBA,cold_drug,train,source_train,48895
KIBA,cold_drug,train,source_train,48845
KIBA,cold_drug,train,source_train,48896
KIBA,cold_drug,train,source_train,48897
KIBA,cold_drug,train,source_train,48898
KIBA,cold_drug,train,source_train,48911
KIBA,cold_drug,train,source_train,48914
KIBA,cold_drug,train,source_train,48912
KIBA,cold_drug,train,source_train,48913
KIBA,cold_drug,train,source_train,48909
KIBA,cold_drug,train,source_train,48910
KIBA,cold_drug,train,source_train,48918
KIBA,cold_drug,train,source_train,48915
KIBA,cold_drug,train,source_train,48917
KIBA,cold_drug,train,source_train,48506
KIBA,cold_drug,train,source_train,48250
KIBA,cold_drug,train,source_train,48248
KIBA,cold_drug,train,source_train,48249
KIBA,cold_drug,train,source_train,48251
KIBA,cold_drug,train,source_train,48337
KIBA,cold_drug,train,source_train,48346
KIBA,cold_drug,train,source_train,48342
KIBA,cold_drug,train,source_train,48343
KIBA,cold_drug,train,source_train,48345
KIBA,cold_drug,train,source_train,48347
KIBA,cold_drug,train,source_train,48326
KIBA,cold_drug,train,source_train,48315
KIBA,cold_drug,train,source_train,48245
KIBA,cold_drug,train,source_train,48246
KIBA,cold_drug,train,source_train,48305
KIBA,cold_drug,train,source_train,48313
KIBA,cold_drug,train,source_train,48244
KIBA,cold_drug,train,source_train,48333
KIBA,cold_drug,train,source_train,48310
KIBA,cold_drug,train,source_train,48306
KIBA,cold_drug,train,source_train,48311
KIBA,cold_drug,train,source_train,48480
KIBA,cold_drug,train,source_train,48290
KIBA,cold_drug,train,source_train,48497
KIBA,cold_drug,train,source_train,48289
KIBA,cold_drug,train,source_train,48425
KIBA,cold_drug,train,source_train,48426
KIBA,cold_drug,train,source_train,48465
KIBA,cold_drug,train,source_train,48367
KIBA,cold_drug,train,source_train,48366
KIBA,cold_drug,train,source_train,48415
KIBA,cold_drug,train,source_train,48368
KIBA,cold_drug,train,source_train,48373
KIBA,cold_drug,train,source_train,48370
KIBA,cold_drug,train,source_train,48371
KIBA,cold_drug,train,source_train,48375
KIBA,cold_drug,train,source_train,48376
KIBA,cold_drug,train,source_train,48377
KIBA,cold_drug,train,source_train,48372
KIBA,cold_drug,train,source_train,48327
KIBA,cold_drug,train,source_train,48382
KIBA,cold_drug,train,source_train,48421
KIBA,cold_drug,train,source_train,48293
KIBA,cold_drug,train,source_train,48297
KIBA,cold_drug,train,source_train,48419
KIBA,cold_drug,train,source_train,48417
KIBA,cold_drug,train,source_train,48238
KIBA,cold_drug,train,source_train,48299
KIBA,cold_drug,train,source_train,48361
KIBA,cold_drug,train,source_train,48379
KIBA,cold_drug,train,source_train,48378
KIBA,cold_drug,train,source_train,48300
KIBA,cold_drug,train,source_train,48302
KIBA,cold_drug,train,source_train,48301
KIBA,cold_drug,train,source_train,48364
KIBA,cold_drug,train,source_train,48365
KIBA,cold_drug,train,source_train,48303
KIBA,cold_drug,train,source_train,48437
KIBA,cold_drug,train,source_train,48436
KIBA,cold_drug,train,source_train,48439
KIBA,cold_drug,train,source_train,48265
KIBA,cold_drug,train,source_train,48266
KIBA,cold_drug,train,source_train,48442
KIBA,cold_drug,train,source_train,48443
KIBA,cold_drug,train,source_train,48325
KIBA,cold_drug,train,source_train,48455
KIBA,cold_drug,train,source_train,48489
KIBA,cold_drug,train,source_train,48267
KIBA,cold_drug,train,source_train,48268
KIBA,cold_drug,train,source_train,48263
KIBA,cold_drug,train,source_train,48441
KIBA,cold_drug,train,source_train,48254
KIBA,cold_drug,train,source_train,48256
KIBA,cold_drug,train,source_train,48258
KIBA,cold_drug,train,source_train,48259
KIBA,cold_drug,train,source_train,48269
KIBA,cold_drug,train,source_train,48446
KIBA,cold_drug,train,source_train,48350
KIBA,cold_drug,train,source_train,48230
KIBA,cold_drug,train,source_train,48354
KIBA,cold_drug,train,source_train,48355
KIBA,cold_drug,train,source_train,48353
KIBA,cold_drug,train,source_train,48352
KIBA,cold_drug,train,source_train,48356
KIBA,cold_drug,train,source_train,48357
KIBA,cold_drug,train,source_train,48359
KIBA,cold_drug,train,source_train,48360
KIBA,cold_drug,train,source_train,48275
KIBA,cold_drug,train,source_train,48448
KIBA,cold_drug,train,source_train,48450
KIBA,cold_drug,train,source_train,48451
KIBA,cold_drug,train,source_train,48273
KIBA,cold_drug,train,source_train,48453
KIBA,cold_drug,train,source_train,48280
KIBA,cold_drug,train,source_train,48282
KIBA,cold_drug,train,source_train,48283
KIBA,cold_drug,train,source_train,48285
KIBA,cold_drug,train,source_train,48278
KIBA,cold_drug,train,source_train,48433
KIBA,cold_drug,train,source_train,48486
KIBA,cold_drug,train,source_train,48462
KIBA,cold_drug,train,source_train,48459
KIBA,cold_drug,train,source_train,48461
KIBA,cold_drug,train,source_train,48460
KIBA,cold_drug,train,source_train,48457
KIBA,cold_drug,train,source_train,48233
KIBA,cold_drug,train,source_train,48458
KIBA,cold_drug,train,source_train,48236
KIBA,cold_drug,train,source_train,48237
KIBA,cold_drug,train,source_train,48520
KIBA,cold_drug,train,source_train,48383
KIBA,cold_drug,train,source_train,48388
KIBA,cold_drug,train,source_train,48386
KIBA,cold_drug,train,source_train,48390
KIBA,cold_drug,train,source_train,48391
KIBA,cold_drug,train,source_train,48392
KIBA,cold_drug,train,source_train,48389
KIBA,cold_drug,train,source_train,48393
KIBA,cold_drug,train,source_train,48394
KIBA,cold_drug,train,source_train,48395
KIBA,cold_drug,train,source_train,48406
KIBA,cold_drug,train,source_train,48407
KIBA,cold_drug,train,source_train,48385
KIBA,cold_drug,train,source_train,48397
KIBA,cold_drug,train,source_train,48399
KIBA,cold_drug,train,source_train,48401
KIBA,cold_drug,train,source_train,48402
KIBA,cold_drug,train,source_train,48403
KIBA,cold_drug,train,source_train,48405
KIBA,cold_drug,train,source_train,48398
KIBA,cold_drug,train,source_train,48409
KIBA,cold_drug,train,source_train,48410
KIBA,cold_drug,train,source_train,48411
KIBA,cold_drug,train,source_train,48412
KIBA,cold_drug,train,source_train,48387
KIBA,cold_drug,train,source_train,48464
KIBA,cold_drug,train,source_train,48329
KIBA,cold_drug,train,source_train,48467
KIBA,cold_drug,train,source_train,48468
KIBA,cold_drug,train,source_train,48466
KIBA,cold_drug,train,source_train,48470
KIBA,cold_drug,train,source_train,48469
KIBA,cold_drug,train,source_train,48335
KIBA,cold_drug,train,source_train,48324
KIBA,cold_drug,train,source_train,48471
KIBA,cold_drug,train,source_train,48472
KIBA,cold_drug,train,source_train,48473
KIBA,cold_drug,train,source_train,48477
KIBA,cold_drug,train,source_train,48478
KIBA,cold_drug,train,source_train,48479
KIBA,cold_drug,train,source_train,48521
KIBA,cold_drug,train,source_train,48321
KIBA,cold_drug,train,source_train,48322
KIBA,cold_drug,train,source_train,48483
KIBA,cold_drug,train,source_train,48484
KIBA,cold_drug,train,source_train,48314
KIBA,cold_drug,train,source_train,48490
KIBA,cold_drug,train,source_train,48492
KIBA,cold_drug,train,source_train,48491
KIBA,cold_drug,train,source_train,48494
KIBA,cold_drug,train,source_train,48495
KIBA,cold_drug,train,source_train,48496
KIBA,cold_drug,train,source_train,48499
KIBA,cold_drug,train,source_train,48239
KIBA,cold_drug,train,source_train,48500
KIBA,cold_drug,train,source_train,48498
KIBA,cold_drug,train,source_train,48501
KIBA,cold_drug,train,source_train,48255
KIBA,cold_drug,train,source_train,48272
KIBA,cold_drug,train,source_train,48247
KIBA,cold_drug,train,source_train,47704
KIBA,cold_drug,train,source_train,47892
KIBA,cold_drug,train,source_train,47891
KIBA,cold_drug,train,source_train,47851
KIBA,cold_drug,train,source_train,47470
KIBA,cold_drug,train,source_train,47481
KIBA,cold_drug,train,source_train,47742
KIBA,cold_drug,train,source_train,47518
KIBA,cold_drug,train,source_train,47520
KIBA,cold_drug,train,source_train,47521
KIBA,cold_drug,train,source_train,48707
KIBA,cold_drug,train,source_train,48021
KIBA,cold_drug,train,source_train,48690
KIBA,cold_drug,train,source_train,48703
KIBA,cold_drug,train,source_train,48705
KIBA,cold_drug,train,source_train,48712
KIBA,cold_drug,train,source_train,48713
KIBA,cold_drug,train,source_train,48718
KIBA,cold_drug,train,source_train,48029
KIBA,cold_drug,train,source_train,48721
KIBA,cold_drug,train,source_train,48720
KIBA,cold_drug,train,source_train,48716
KIBA,cold_drug,train,source_train,48725
KIBA,cold_drug,train,source_train,48724
KIBA,cold_drug,train,source_train,48694
KIBA,cold_drug,train,source_train,48695
KIBA,cold_drug,train,source_train,48698
KIBA,cold_drug,train,source_train,48696
KIBA,cold_drug,train,source_train,48699
KIBA,cold_drug,train,source_train,48700
KIBA,cold_drug,train,source_train,48704
KIBA,cold_drug,train,source_train,48708
KIBA,cold_drug,train,source_train,48709
KIBA,cold_drug,train,source_train,48693
KIBA,cold_drug,train,source_train,47852
KIBA,cold_drug,train,source_train,47601
KIBA,cold_drug,train,source_train,47950
KIBA,cold_drug,train,source_train,47588
KIBA,cold_drug,train,source_train,47552
KIBA,cold_drug,train,source_train,47847
KIBA,cold_drug,train,source_train,47949
KIBA,cold_drug,train,source_train,47551
KIBA,cold_drug,train,source_train,47970
KIBA,cold_drug,train,source_train,47593
KIBA,cold_drug,train,source_train,47527
KIBA,cold_drug,train,source_train,47720
KIBA,cold_drug,train,source_train,47699
KIBA,cold_drug,train,source_train,47778
KIBA,cold_drug,train,source_train,47789
KIBA,cold_drug,train,source_train,47866
KIBA,cold_drug,train,source_train,47546
KIBA,cold_drug,train,source_train,47896
KIBA,cold_drug,train,source_train,47860
KIBA,cold_drug,train,source_train,47604
KIBA,cold_drug,train,source_train,47703
KIBA,cold_drug,train,source_train,47969
KIBA,cold_drug,train,source_train,47971
KIBA,cold_drug,train,source_train,47615
KIBA,cold_drug,train,source_train,47968
KIBA,cold_drug,train,source_train,47825
KIBA,cold_drug,train,source_train,47901
KIBA,cold_drug,train,source_train,47582
KIBA,cold_drug,train,source_train,47608
KIBA,cold_drug,train,source_train,47790
KIBA,cold_drug,train,source_train,47914
KIBA,cold_drug,train,source_train,47915
KIBA,cold_drug,train,source_train,47916
KIBA,cold_drug,train,source_train,47918
KIBA,cold_drug,train,source_train,47753
KIBA,cold_drug,train,source_train,47835
KIBA,cold_drug,train,source_train,47495
KIBA,cold_drug,train,source_train,47749
KIBA,cold_drug,train,source_train,47907
KIBA,cold_drug,train,source_train,47535
KIBA,cold_drug,train,source_train,47779
KIBA,cold_drug,train,source_train,47491
KIBA,cold_drug,train,source_train,47838
KIBA,cold_drug,train,source_train,47472
KIBA,cold_drug,train,source_train,47479
KIBA,cold_drug,train,source_train,47557
KIBA,cold_drug,train,source_train,47558
KIBA,cold_drug,train,source_train,47756
KIBA,cold_drug,train,source_train,47525
KIBA,cold_drug,train,source_train,47570
KIBA,cold_drug,train,source_train,47534
KIBA,cold_drug,train,source_train,47773
KIBA,cold_drug,train,source_train,47559
KIBA,cold_drug,train,source_train,47864
KIBA,cold_drug,train,source_train,47837
KIBA,cold_drug,train,source_train,47977
KIBA,cold_drug,train,source_train,47497
KIBA,cold_drug,train,source_train,47498
KIBA,cold_drug,train,source_train,47600
KIBA,cold_drug,train,source_train,47663
KIBA,cold_drug,train,source_train,47938
KIBA,cold_drug,train,source_train,47636
KIBA,cold_drug,train,source_train,47503
KIBA,cold_drug,train,source_train,47547
KIBA,cold_drug,train,source_train,47709
KIBA,cold_drug,train,source_train,47736
KIBA,cold_drug,train,source_train,47735
KIBA,cold_drug,train,source_train,47684
KIBA,cold_drug,train,source_train,47734
KIBA,cold_drug,train,source_train,47806
KIBA,cold_drug,train,source_train,47732
KIBA,cold_drug,train,source_train,47733
KIBA,cold_drug,train,source_train,47685
KIBA,cold_drug,train,source_train,47728
KIBA,cold_drug,train,source_train,47754
KIBA,cold_drug,train,source_train,47816
KIBA,cold_drug,train,source_train,47829
KIBA,cold_drug,train,source_train,47828
KIBA,cold_drug,train,source_train,47480
KIBA,cold_drug,train,source_train,47750
KIBA,cold_drug,train,source_train,47744
KIBA,cold_drug,train,source_train,47545
KIBA,cold_drug,train,source_train,47776
KIBA,cold_drug,train,source_train,47751
KIBA,cold_drug,train,source_train,47677
KIBA,cold_drug,train,source_train,47966
KIBA,cold_drug,train,source_train,47569
KIBA,cold_drug,train,source_train,47568
KIBA,cold_drug,train,source_train,47711
KIBA,cold_drug,train,source_train,47698
KIBA,cold_drug,train,source_train,47469
KIBA,cold_drug,train,source_train,47473
KIBA,cold_drug,train,source_train,47555
KIBA,cold_drug,train,source_train,47649
KIBA,cold_drug,train,source_train,47973
KIBA,cold_drug,train,source_train,47666
KIBA,cold_drug,train,source_train,47730
KIBA,cold_drug,train,source_train,47638
KIBA,cold_drug,train,source_train,47762
KIBA,cold_drug,train,source_train,47659
KIBA,cold_drug,train,source_train,47592
KIBA,cold_drug,train,source_train,47539
KIBA,cold_drug,train,source_train,47688
KIBA,cold_drug,train,source_train,47694
KIBA,cold_drug,train,source_train,47690
KIBA,cold_drug,train,source_train,47691
KIBA,cold_drug,train,source_train,47692
KIBA,cold_drug,train,source_train,47499
KIBA,cold_drug,train,source_train,47500
KIBA,cold_drug,train,source_train,47501
KIBA,cold_drug,train,source_train,47502
KIBA,cold_drug,train,source_train,47536
KIBA,cold_drug,train,source_train,47528
KIBA,cold_drug,train,source_train,47712
KIBA,cold_drug,train,source_train,47618
KIBA,cold_drug,train,source_train,47827
